rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
350,A Princess in Theory,,2018,AUDIOBOOK,9.78197E+12,Romance,"Dreamscape Media, LLC",Alyssa Cole,,FALSE,1,,FALSE
351,100 Things I Learned in Heaven,,2014,EBOOK,9.78145E+12,"Inspirational, Religion",Balboa Press,Karen Bauer,,FALSE,1,0.49,FALSE
352,The Tattooist of Auschwitz,,2018,AUDIOBOOK,9.78006E+12,Fiction,HarperAudio,Heather Morris,,FALSE,1,2.99,FALSE
353,The Tattooist of Auschwitz,,2018,AUDIOBOOK,9.78006E+12,Fiction,HarperAudio,Heather Morris,,FALSE,1,3.99,FALSE
354,Running is My Therapy,,2018,AUDIOBOOK,9.78198E+12,Health & Fitness,Tantor Audio,Scott Douglas,,FALSE,1,1.64,FALSE
355,Wild at Heart,,2011,EBOOK,9.78142E+12,"Religion, Spirituality",Thomas Nelson,John Eldredge,,FALSE,1,1.84,FALSE
356,Rosemary Cottage,,2013,EBOOK,9.7814E+12,"Christian, Clean & Wholesome, Contemporary, Fiction, Romance, Romance, Suspense",Thomas Nelson,Colleen Coble,,FALSE,1,1.74,FALSE
357,Misadventures with the Boss,,2018,EBOOK,9.78195E+12,"Contemporary, Fiction, Romance",Waterhouse Press,Kendall Ryan,,FALSE,1,1.49,FALSE
358,Jesus Calling,,2011,EBOOK,9.78142E+12,"Christian Living, Inspirational, Religion",Thomas Nelson,Sarah Young,,FALSE,1,1.19,FALSE
359,Betty & Veronica Comics Digest,,2018,COMIC,9.78168E+12,"Children's, Drama, Humorous, Media Tie-In, Romance",Archie,Bill Golliher,E,FALSE,1,0.69,TRUE
360,The Making of Us,,2018,AUDIOBOOK,9.78197E+12,Drama,"Dreamscape Media, LLC",Lisa Jewell,,FALSE,1,2.99,FALSE
361,When Women Ruled the World,,2019,AUDIOBOOK,9.78198E+12,History,Blackstone Publishing,Kara Cooney,,FALSE,1,0.74,FALSE
362,Evidence of Mercy,,2010,EBOOK,9.78031E+12,"Christian, Fiction, Suspense",Zondervan,Terri Blackstock,,FALSE,1,1.99,FALSE
363,The Multiversity Deluxe Edition,,2018,COMIC,9.7814E+12,"Crime, Media Tie-In, Mystery, Superhero, Teen",DC Comics,Grant Morrison,T,FALSE,1,3.99,FALSE
364,Barnaby Rudge,,2018,EBOOK,9.78179E+12,"Classics, Fiction, Historical",Interactive Media,Charles Dickens,,FALSE,1,0.49,FALSE
365,The God Gene,,2018,AUDIOBOOK,9.78143E+12,Horror,Macmillan Audio,F. Paul Wilson,,FALSE,1,3.99,FALSE
366,The Joy of Being,,2016,AUDIOBOOK,9.78189E+12,Self Help,"Eckhart Teachings, Inc.",Eckhart Tolle,,FALSE,1,1.99,FALSE
367,At the Source of Being,,2018,AUDIOBOOK,9.78189E+12,Inspirational,"Eckhart Teachings, Inc.",Eckhart Tolle,,FALSE,1,1.49,FALSE
368,Pokémon the Movie 2000,,2000,MOVIE,,"Anime, Children's",The Pokémon Company International,Veronica Taylor,G,FALSE,1,2.99,TRUE
369,Two Dark Reigns,,2018,AUDIOBOOK,9.78006E+12,"Sci-Fi & Fantasy, Teen",Quill Tree Books,Kendare Blake,,FALSE,1,2.99,FALSE
370,Lies My Teacher Told Me,,2018,EBOOK,9.78162E+12,"Education, History, History, United States",The New Press,James W. Loewen,,FALSE,1,1.69,FALSE
371,Aunt Dimity and the King's Ransom,,2018,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Nancy Atherton,,FALSE,1,2.99,FALSE
372,"Girl, Stop Apologizing",,2019,AUDIOBOOK,9.7814E+12,Self Help,HarperCollins Leadership,Rachel Hollis,,FALSE,1,3.99,FALSE
373,On Becoming Potty Wise for Toddlers,,2005,EBOOK,9.78193E+12,"Family & Relationships, Toilet Training","Parent-Wise Solutions, Inc.",Gary Ezzo,,FALSE,1,0.99,FALSE
374,Alcoholics Anonymous,,2018,AUDIOBOOK,9.78197E+12,Self Help,"Dreamscape Media, LLC",AA Services,,FALSE,1,2.99,FALSE
375,Fooled by Randomness,,2008,AUDIOBOOK,9.78147E+12,Business,Gildan Media,Nassim Nicholas Taleb,,FALSE,1,2.14,FALSE
376,Cole and Sav,,2018,AUDIOBOOK,9.78079E+12,Biography,Thomas Nelson,Cole LaBrant,,FALSE,1,2.99,FALSE
377,The Color of Compromise,,2019,AUDIOBOOK,9.78031E+12,Religious,Zondervan,Jemar Tisby,,FALSE,1,2.99,FALSE
378,Emma,,1996,MOVIE,,"Comedy, Romance",Miramax,Gwyneth Paltrow,PG,FALSE,1,2.98,FALSE
379,The Boy in the Striped Pajamas,,2009,MOVIE,,Drama,Miramax,Asa Butterfield,PG13,FALSE,1,2.98,FALSE
380,The Importance of Being Earnest,,2002,MOVIE,,"Comedy, Romance",Miramax,Rupert Everett,PG,FALSE,1,2.98,FALSE
381,Marvel's Guardians of the Galaxy: Cosmic Mix Vol. 1,,2018,MUSIC,,Soundtrack,"Marvel Music, Inc.",Various Artists,,FALSE,1,1.49,FALSE
382,White Chicks,,2004,MOVIE,,"Comedy, Crime",Revolution Studios,Marlon Wayans,PG13,FALSE,1,2.99,FALSE
383,The Kingdom,,2016,EBOOK,9.78149E+12,"Fiction, Ghost, Supernatural, Suspense, Thrillers",MIRA Books,Amanda Stevens,,FALSE,1,1.34,FALSE
384,The Prophet,,2016,EBOOK,9.78149E+12,"Fiction, Ghost, Supernatural, Suspense, Thrillers",MIRA Books,Amanda Stevens,,FALSE,1,1.34,FALSE
385,Praying with God's Heart,,2018,AUDIOBOOK,9.78155E+12,Religious,christianaudio.com,James W. Goll,,FALSE,1,1.84,FALSE
386,The Side Chick,,2019,AUDIOBOOK,9.78198E+12,Fiction,Blackstone Publishing / Urban Audiobooks,Katt,,FALSE,1,1.87,FALSE
387,Danny and the Dinosaur,,2014,EBOOK,9.78006E+12,"Animals, Beginner, Dinosaurs & Prehistoric Creatures, Friendship, Juvenile Fiction, Readers, Social Themes",HarperCollins Publishers,Syd Hoff,,FALSE,1,1.14,TRUE
388,Locke and Key Vol. 4: Keys to the Kingdom,,2010,COMIC,APR110294,"Horror, Mystery",IDW Publishing,Joe Hill,M,FALSE,1,1.19,FALSE
389,Sold on a Monday,,2018,EBOOK,9.78149E+12,"Fiction, Historical, Literary",Sourcebooks Inc,Kristina McMorris,,FALSE,1,2.29,FALSE
390,Pulp,,2018,AUDIOBOOK,9.78149E+12,Teen,Harlequin Audio,Robin Talley,,FALSE,1,3.99,FALSE
391,The Raging Storm,,2019,AUDIOBOOK,9.78006E+12,Children's,HarperCollins,Erin Hunter,,FALSE,1,1.99,TRUE
392,The Unteachables,,2019,AUDIOBOOK,9.78006E+12,Children's,Balzer + Bray,Gordon Korman,,FALSE,1,2.49,TRUE
393,Silver Anniversary Murder,,2018,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Leslie Meier,,FALSE,1,,FALSE
394,How Can I Be Down?,,2019,AUDIOBOOK,9.78198E+12,Fiction,Blackstone Publishing / Urban Audiobooks,Brenda Hampton,,FALSE,1,1.87,FALSE
395,The 7 1/2 Deaths of Evelyn Hardcastle,,2018,EBOOK,9.78149E+12,"Fiction, Historical, Literary, Occult & Supernatural, Thrillers",Sourcebooks Inc,Stuart Turton,,FALSE,1,1.29,FALSE
396,Kate and Leopold,,2018,MOVIE,,"Comedy, Romance, Sci-Fi & Fantasy",Miramax,Hugh Jackman,PG13,FALSE,1,2.98,FALSE
397,The Legend of Bagger Vance,,1995,AUDIOBOOK,9.78144E+12,Drama,Simon & Schuster Audio,Steven Pressfield,,FALSE,1,2.99,FALSE
398,Unstoppable,,2018,EBOOK,9.78161E+12,"Business & Economics, Entrepreneurship, Motivational, Personal Growth, Self-help, Success",Entrepreneur Press,Ben Angel,,FALSE,1,2.29,FALSE
399,Pups Save an Elephant Family/Pups and the Mischievous Kittens,PAW Patrol - Season 4,2015,TELEVISION,,Children's,Nickelodeon,Devan Cohen,TVY,FALSE,1,1.99,TRUE
400,Think and Grow Rich,,2018,AUDIOBOOK,9.78197E+12,Self Help,"Dreamscape Media, LLC",Napoleon Hill,,FALSE,1,2.99,FALSE
401,Buddha's Brain,,2009,EBOOK,9.78161E+12,"Personal Growth, Self-help",New Harbinger Publications,Rick Hanson,,FALSE,1,1.69,FALSE
402,The Restorer,,2016,EBOOK,9.78149E+12,"Fiction, Ghost, Supernatural, Suspense, Thrillers",MIRA Books,Amanda Stevens,,FALSE,1,1.34,FALSE
403,The Obsidian Chamber,,2016,AUDIOBOOK,9.78148E+12,Action & Adventure,Hachette Audio,Douglas Preston,,FALSE,1,2.99,FALSE
404,The Wrong Side of Goodbye,,2016,AUDIOBOOK,9.78148E+12,Mystery,Hachette Audio,Michael Connelly,,FALSE,1,2.99,FALSE
405,Unexpectedly Expecting!,,2013,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",HQN Books,Susan Mallery,,FALSE,1,1.19,FALSE
406,Wife in Disguise,,2013,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",HQN Books,Susan Mallery,,FALSE,1,1.19,FALSE
407,The Rancher Next Door,,2013,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",HQN Books,Susan Mallery,,FALSE,1,1.19,FALSE
408,Gravity (Read Along),,2018,MOVIE,,Children's,"Dreamscape Media, LLC",Pete Cross,NRC,FALSE,1,1.99,TRUE
409,After the Party,,2018,AUDIOBOOK,9.78197E+12,Romance,"Dreamscape Media, LLC",Lisa Jewell,,FALSE,1,2.99,FALSE
410,Origins,,2018,MUSIC,,Alternative,KIDinaKORNER/Interscope Records,Imagine Dragons,,FALSE,1,,FALSE
411,Bookburners: The Complete Season 1,,2017,EBOOK,9.78168E+12,"Fantasy, Fiction, Mystery & Detective, Occult & Supernatural, Urban, Women Sleuths",Serial Box,Max Gladstone,,FALSE,1,2.29,FALSE
412,The Best of Andrea Bocelli - 'Vivere',,2018,MUSIC,,Classical,Universal International Music B.V.,Andrea Bocelli,,FALSE,1,1.49,FALSE
413,Can't Hurt Me,,2018,EBOOK,9.78154E+12,"Biography & Autobiography, Military",BookBaby,David Goggins,,FALSE,1,0.49,FALSE
414,Percy Jackson and the Olympians: The Battle of the Labyrinth - The Graphic Novel,,2018,COMIC,9.78137E+12,"Action & Adventure, Children's, Fantasy, Media Tie-In",Disney Book Group,Rick Riordan,E,FALSE,1,1.49,TRUE
415,The Midnight Watch,,2015,EBOOK,9.78006E+12,"Action & Adventure, Fiction, Suspense, Thrillers",HarperCollins,James Rollins,,FALSE,1,1.14,FALSE
416,What's Beyond Mindfulness?,,2019,AUDIOBOOK,9.78197E+12,"Religious, Self Help","Dreamscape Media, LLC",Stephen Fulder,,FALSE,1,,FALSE
417,Hymns And Worship For Sleep,,2018,MUSIC,,Christian & Gospel,"Capitol Christian Music Group, Inc.",Sozo Sleep,,FALSE,1,1.49,FALSE
418,Spider-Man: Into the Spider-Verse,,2018,MUSIC,,Soundtrack,"Republic Records, a division of UMG Recordings, Inc.",Various Artists,,FALSE,1,1.49,FALSE
419,Batman Vol. 8: Cold Days,,2018,COMIC,9.7814E+12,"Action & Adventure, Crime, Media Tie-In, Superhero, Teen",DC Comics,Tom King,T,FALSE,1,2.49,FALSE
420,Critical Thinking Skills For Dummies,,2018,AUDIOBOOK,9.78147E+12,Self Help,Gildan Media,Martin Cohen,,FALSE,1,2.44,FALSE
421,Murder with Peacocks,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Donna Andrews,,FALSE,1,,FALSE
422,Unf#ck Your Brain,,2017,EBOOK,9.78162E+12,"Anxieties & Phobias, Mental Health, Personal Growth, Post-traumatic Stress Disorder (ptsd), Psychology, Psychopathology, Self-help",Microcosm Publishing,"Faith G. Harper, PhD, LPC-S, ACS, ACN",,FALSE,1,,FALSE
423,Murder with Puffins,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Donna Andrews,,FALSE,1,,FALSE
424,Return to Zero,,2019,AUDIOBOOK,9.78006E+12,"Action & Adventure, Teen",HarperCollins,Pittacus Lore,,FALSE,1,2.99,FALSE
425,EMANON,,2018,MUSIC,,Jazz,Blue Note Records,Wayne Shorter,,FALSE,1,1.49,FALSE
426,Saving Jake,,2019,AUDIOBOOK,9.78154E+12,Biography,Tantor Audio,D'Anne Burwell,,FALSE,1,2.14,FALSE
427,Democracy at Work,,2019,AUDIOBOOK,9.78154E+12,Political,Tantor Audio,Richard D. Wolff,,FALSE,1,1.64,FALSE
428,The Recipe Box,,2018,AUDIOBOOK,9.78143E+12,Fiction,Macmillan Audio,Viola Shipman,,FALSE,1,3.99,FALSE
429,A Rainbow Above Us,,2019,AUDIOBOOK,9.78198E+12,Romance,Tantor Audio,Sharon Sala,,FALSE,1,1.84,FALSE
430,The Mother-in-Law,,2019,AUDIOBOOK,9.78125E+12,Mystery,Macmillan Audio,Sally Hepworth,,FALSE,1,3.99,FALSE
431,How To Clean Your House,,2019,AUDIOBOOK,9.78001E+12,Nonfiction,HarperCollins Publishers UK,Queen of Clean Lynsey,,FALSE,1,2.99,FALSE
432,The Truth,Mystery Road - Season 1,2019,TELEVISION,,"Crime, Mystery",Acorn,Aaron Pedersen,NRA,FALSE,1,1.99,FALSE
433,God in the ICU,,2018,AUDIOBOOK,9.78199E+12,Biography,Findaway Voices,"Dave Walker, M.D.",,FALSE,1,1.29,FALSE
434,Execution Style,,2019,AUDIOBOOK,9.78198E+12,Romance,Tantor Audio,Lani Lynn Vale,,FALSE,1,1.64,FALSE
435,Elseworlds: Justice League Vol. 3,,2019,COMIC,9.7814E+12,"Action & Adventure, Crime, Media Tie-In, Superhero, Teen",DC Comics,Chuck Dixon,T,FALSE,1,2.99,FALSE
436,The Harlow Hoyden,,2019,AUDIOBOOK,9.78198E+12,Romance,Tantor Audio,Lynn Messina,,FALSE,1,2.14,FALSE
437,The Complete Alice in Wonderland Collection,,2019,AUDIOBOOK,9.78198E+12,Classics,Author's Republic,Lewis Carroll,,FALSE,1,1.69,FALSE
438,How to Catch a Unicorn,,2019,AUDIOBOOK,9.78197E+12,"Children's, Sci-Fi & Fantasy","Dreamscape Media, LLC",Adam Wallace,,FALSE,1,,TRUE
439,Resilience,,2015,EBOOK,9.78054E+12,"Motivational & Inspirational, Personal Growth, Self-help",HMH Books,Eric Greitens,,FALSE,1,0.79,FALSE
440,The Woman in Blue,,2016,EBOOK,9.78054E+12,"Amateur Sleuth, Fiction, Mystery & Detective, Women Sleuths",HMH Books,Elly Griffiths,,FALSE,1,0.74,FALSE
441,The Ghost Fields,,2015,EBOOK,9.78054E+12,"Fiction, Mystery & Detective, Women Sleuths",HMH Books,Elly Griffiths,,FALSE,1,0.84,FALSE
442,The Enchanted Forest Chronicles,,2015,EBOOK,9.78054E+12,"Fantasy & Magic, Humorous Stories, Juvenile Fiction",HMH Books,Patricia C. Wrede,,FALSE,1,1.59,TRUE
443,How Children Succeed,,2012,EBOOK,9.78055E+12,"Business & Economics, Decision-making & Problem Solving, Education, Educational Policy & Reform, Psychology, Social Science, Sociology",HMH Books,Paul Tough,,FALSE,1,0.79,FALSE
444,Grow Your Soil!,,2020,EBOOK,9.78164E+12,"Agriculture, Agronomy - Soil Science, Gardening, Organic, Techniques, Technology & Engineering","Storey Publishing, LLC",Diane Miessler,,FALSE,1,0.79,FALSE
445,Percy Jackson and the Olympians: The Sea of Monsters,,2013,COMIC,9.78142E+12,"Action & Adventure, Children's, Fantasy, Media Tie-In",Disney Book Group,Rick Riordan,E,FALSE,1,1.49,TRUE
446,Ninja Kid,,2019,AUDIOBOOK,9.78134E+12,"Children's, Comedy",Scholastic,Anh Do,,FALSE,1,,TRUE
447,Dutch Girl,,2019,EBOOK,9.78173E+12,"Biography & Autobiography, Entertainment & Performing Arts, History, Military, World War Ii",GoodKnight Books,Robert Matzen,,FALSE,1,,FALSE
448,Masters of War: History's Greatest Strategic Thinkers,,2012,AUDIOBOOK,9.78168E+12,History,The Great Courses,Andrew R. Wilson,,FALSE,1,3.99,FALSE
449,The Matchbreaker,,2016,MOVIE,,"Comedy, Romance",Stadium Media,Wesley Elder,PG,FALSE,1,1.99,FALSE
450,Memories of Glass,,2019,EBOOK,9.7815E+12,"Christian, Fiction, Historical, Historical, Historical - 20th Century, Romance","Tyndale House Publishers, Inc.",Melanie Dobson,,FALSE,1,,FALSE
451,Missing Molly,,2018,EBOOK,9.78065E+12,"Crime, Domestic, Fiction, Psychological, Psychological, Thrillers",The Last Word,Natalie Barelli,,FALSE,1,1.29,FALSE
452,The Loyal Wife,,2018,EBOOK,9.78065E+12,"Crime, Domestic, Fiction, Psychological, Psychological, Thrillers",The Last Word,Natalie Barelli,,FALSE,1,1.29,FALSE
453,August 1842,Cranford - Season 1,2007,TELEVISION,,Drama,BBC Studios,Judi Dench,TV14,FALSE,1,1.49,FALSE
454,November 1842,Cranford - Season 1,2007,TELEVISION,,Drama,BBC Studios,Judi Dench,TV14,FALSE,1,1.49,FALSE
455,Tal Farlow Quartet,,2019,MUSIC,,Jazz,"Capitol Records, LLC",Tal Farlow Quartet,,FALSE,1,1.49,FALSE
456,Truth or Beard,,2019,AUDIOBOOK,9.78199E+12,Romance,Findaway Voices,Penny Reid,,FALSE,1,2.49,FALSE
457,The Perfect Wife,,2018,EBOOK,9.78164E+12,"Fiction, Mystery & Detective, Psychological, Suspense, Thrillers",Lukeman Literary,Blake Pierce,,FALSE,1,0.49,FALSE
458,Batman Vol. 9: The Tyrant Wing,,2019,COMIC,9.7814E+12,"Action & Adventure, Crime, Media Tie-In, Superhero, Teen",DC Comics,Tom King,T,FALSE,1,2.49,FALSE
459,"The Heroes of Olympus, Book One: The Lost Hero",,2014,COMIC,9.78142E+12,"Children's, Fantasy",Disney Book Group,Rick Riordan,E,FALSE,1,1.49,TRUE
460,Percy Jackson and the Olympians: The Titan's Curse,,2013,COMIC,9.78142E+12,"Action & Adventure, Children's, Fantasy, Media Tie-In",Disney Book Group,Rick Riordan,E,FALSE,1,1.49,TRUE
461,The Flight Girls,,2019,AUDIOBOOK,9.78149E+12,Fiction,Harlequin Audio,Noelle Salazar,,FALSE,1,2.99,FALSE
462,As Long as We Both Shall Live,,2019,AUDIOBOOK,9.78125E+12,Mystery,Macmillan Audio,JoAnn Chaney,,FALSE,1,3.99,FALSE
463,The Void Protocol,,2019,AUDIOBOOK,9.78125E+12,Horror,Macmillan Audio,F. Paul Wilson,,FALSE,1,3.99,FALSE
464,Episode 7,Death in Paradise - Season 2,2013,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
465,Episode 1,Death in Paradise - Season 3,2014,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
466,Episode 8,Death in Paradise - Season 2,2013,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
467,Episode 2,Death in Paradise - Season 3,2014,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
468,Episode 3,Death in Paradise - Season 3,2014,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
469,Little House on the Prairie,,2016,EBOOK,9.78006E+12,"Classics, Family, Historical, Juvenile Fiction, Multigenerational, United States - 19th Century",HarperCollins Publishers,Laura Ingalls Wilder,,FALSE,1,1.14,TRUE
470,Crazy,,2013,EBOOK,9.78193E+12,"Fiction, Paranormal, Paranormal - Shifters, Paranormal - Vampires, Romance",Eve Langlais,Eve Langlais,,FALSE,1,1.29,FALSE
471,The Ex,,2016,EBOOK,9.78006E+12,"Crime, Fiction, Legal, Suspense, Thrillers",HarperCollins Publishers,Alafair Burke,,FALSE,1,1.14,FALSE
472,Deep State Target,,2019,EBOOK,9.78164E+12,"Biography & Autobiography, Intelligence & Espionage, Political, Political Science",Diversion Books,George Papadopolous,,FALSE,1,1.49,FALSE
473,Hacks for Minecrafters,,2016,EBOOK,9.78151E+12,"Adventure & Adventurers, Computers, Entertainment & Games, Games & Activities, Juvenile Nonfiction, Media Tie-in, Video & Electronic Games",Sky Pony,Megan Miller,,FALSE,1,0.99,TRUE
474,Economics for Dummies,,2019,AUDIOBOOK,9.78147E+12,Business,Gildan Media,"Sean Masaki Flynn, PhD",,FALSE,1,2.84,FALSE
475,Andrew,,2019,AUDIOBOOK,9.78198E+12,Christian Romance,Tantor Audio,Jennifer Beckstrand,,FALSE,1,2.14,FALSE
476,Good Girls Stay Quiet,,2019,AUDIOBOOK,9.78195E+12,"Horror, Teen",Findaway Voices,Jo Cassidy,,FALSE,1,1.69,FALSE
477,Hacks for Minecrafters: Command Blocks,,2015,EBOOK,9.78163E+12,"Adventure & Adventurers, Computers, Entertainment & Games, Games & Activities, Juvenile Nonfiction, Media Tie-in, Video & Electronic Games",Sky Pony,Megan Miller,,FALSE,1,0.99,TRUE
478,Learning self-love for women,,2019,EBOOK,9.78155E+12,"Family & Relationships, Love & Romance, Personal Growth, Self-esteem, Self-help",Babelcube Inc.,Marc Baco,,FALSE,1,0.49,FALSE
479,The Brides of the Big Valley,,2019,AUDIOBOOK,9.78162E+12,Christian Romance,Oasis Audio,Wanda E. Brunstetter,,FALSE,1,2.29,FALSE
480,Getting the Love You Want,,2019,AUDIOBOOK,9.78125E+12,Self Help,Macmillan Audio,Harville Hendrix,,FALSE,1,3.99,FALSE
481,The Last Tsarinas,,2018,MOVIE,,,"Dreamscape Media, LLC",Stefan Pannen,NRT,FALSE,1,1.99,FALSE
482,A House of Ghosts,,2019,EBOOK,9.78195E+12,"Cozy, Fiction, Ghost, Historical, Mystery & Detective, Occult & Supernatural, Women Sleuths",Arcade Crimewise,W. C. Ryan,,FALSE,1,1.69,FALSE
483,Hacks for Minecrafters: Command Blocks,,2019,EBOOK,9.78151E+12,"Adventure & Adventurers, Computers, Entertainment & Games, Games & Activities, Juvenile Nonfiction, Media Tie-in, Video & Electronic Games",Sky Pony,Megan Miller,,FALSE,1,0.99,TRUE
484,The Last Ever After,,2015,EBOOK,9.78006E+12,"Fairy Tales & Folklore, Fantasy & Magic, Friendship, Juvenile Fiction, Social Themes",HarperCollins Publishers,Soman Chainani,,FALSE,1,1.14,TRUE
485,The Mapmaker's Apprentice,,2017,AUDIOBOOK,9.78199E+12,Sci-Fi & Fantasy,Findaway Voices,C. J. Archer,,FALSE,1,1.99,FALSE
486,The Apothecary's Poison,,2017,AUDIOBOOK,9.78199E+12,Sci-Fi & Fantasy,Findaway Voices,C. J. Archer,,FALSE,1,1.99,FALSE
487,The Watchmaker's Daughter,,2016,AUDIOBOOK,9.78199E+12,Sci-Fi & Fantasy,Findaway Voices,C. J. Archer,,FALSE,1,1.99,FALSE
488,Before 1776: Life in the American Colonies,,2009,AUDIOBOOK,9.78168E+12,History,The Great Courses,Robert J. Allison,,FALSE,1,3.99,FALSE
489,Aunt Dimity and the Heart of Gold,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Nancy Atherton,,FALSE,1,2.99,FALSE
490,The Language of Archetypes,,2007,AUDIOBOOK,9.7816E+12,Nonfiction,Sounds True,Caroline Myss,,FALSE,1,2.29,FALSE
491,Cold Fear,,2015,AUDIOBOOK,9.78199E+12,"Mystery, Romance",Findaway Voices,Toni Anderson,,FALSE,1,1.99,FALSE
492,The Boy Who Harnessed the Wind,,2009,EBOOK,9.78006E+12,"Alternative & Renewable, Biography & Autobiography, Personal Memoirs, Power Resources, Science & Technology, Technology & Engineering",HarperCollins Publishers,William Kamkwamba,,FALSE,1,1.89,FALSE
493,The King's Favorite,,2018,AUDIOBOOK,9.78199E+12,"Romance, Sci-Fi & Fantasy",Findaway Voices,Tanya Anne Crosby,,FALSE,1,1.99,FALSE
494,Raising Freakishly Well-Behaved Kids,,2018,AUDIOBOOK,9.78098E+12,Self Help,Findaway Voices,Jodi Ann Mullen,,FALSE,1,1.29,FALSE
495,The Menopause Thyroid Solution,,2009,EBOOK,9.78006E+12,"Diseases, Health & Fitness",HarperCollins Publishers,Mary J. Shomon,,FALSE,1,1.14,FALSE
496,Kind Heaven,,2019,MUSIC,,Rock,BMG Rights Management (US) LLC,Perry Farrell,,FALSE,1,1.49,FALSE
497,Advocates,,2019,AUDIOBOOK,9.78155E+12,"Christian Living, Christian Non-Fiction",christianaudio.com,Dhati Lewis,,FALSE,1,1.44,FALSE
498,The Ten-Cent Plague,,2009,AUDIOBOOK,9.78198E+12,History,Blackstone Publishing,David Hajdu,,FALSE,1,2.24,FALSE
499,Water Like a Stone,,2007,AUDIOBOOK,9.78198E+12,Mystery,Blackstone Publishing,Deborah Crombie,,FALSE,1,2.24,FALSE
500,The Crucible,,2019,AUDIOBOOK,9.78198E+12,"Classics, Drama",Author's Republic,Arthur Miller,,FALSE,1,,FALSE
501,Trail of the Spellmans,,2012,AUDIOBOOK,9.78144E+12,Mystery,Simon & Schuster Audio,Lisa Lutz,,FALSE,1,3.99,FALSE
502,A Grave Mistake,,2015,AUDIOBOOK,9.78199E+12,Mystery,Findaway Voices,Leighann Dobbs,,FALSE,1,1.49,FALSE
503,Once Gone,,2019,AUDIOBOOK,9.78164E+12,Mystery,Blake Pierce,Blake Pierce,,FALSE,1,1.44,FALSE
504,Beach Haven,,2020,EBOOK,9.7815E+12,"Christian, Clean & Wholesome, Contemporary, Fiction, Romance, Romance","Tyndale House Publishers, Inc.",T. I. Lowe,,FALSE,1,0.39,FALSE
505,Dead & Buried,,2014,AUDIOBOOK,9.78199E+12,Mystery,Findaway Voices,Leighann Dobbs,,FALSE,1,1.29,FALSE
506,"Murder Borrowed, Murder Blue",,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Stephanie Blackmoore,,FALSE,1,2.99,FALSE
507,Texas John Slaughter,,2017,EBOOK,9.78079E+12,"Action & Adventure, Fiction, Historical, Westerns",Pinnacle Books,William W. Johnstone,,FALSE,1,0.99,FALSE
508,Knit to Kill,,2017,EBOOK,9.7815E+12,"Amateur Sleuth, Cozy, Fiction, Mystery & Detective, Women Sleuths",Kensington Books,Anne Canadeo,,FALSE,1,1.49,FALSE
509,Mortuary Confidential,,2010,EBOOK,9.78081E+12,"Biography & Autobiography, Business, Business & Professional, Death, Grief, Bereavement, Death, Grief, Bereavement, Family & Relationships, Humor, Personal Memoirs, Self-help, Topic",Citadel Press,Todd Harra,,FALSE,1,,FALSE
510,Hindi Parallel Audio,,2019,AUDIOBOOK,9.78198E+12,Self Help,Polyglot Planet,Lingo Jump,,FALSE,1,2.29,FALSE
511,Is There Still Sex in the City?,,2019,AUDIOBOOK,9.78197E+12,"Comedy, Fiction, Romance","Dreamscape Media, LLC",Candace Bushnell,,FALSE,1,2.99,FALSE
512,Hindi Parallel Audio Volumen 2,,2019,AUDIOBOOK,9.78198E+12,Self Help,Polyglot Planet,Lingo Jump,,FALSE,1,2.29,FALSE
513,Blackfoot Messiah,,2015,EBOOK,9.78079E+12,"Action & Adventure, Fiction, Historical, Westerns",Pinnacle Books,William W. Johnstone,,FALSE,1,0.69,FALSE
514,The Last Word,,2013,AUDIOBOOK,9.78144E+12,Mystery,Simon & Schuster Audio,Lisa Lutz,,FALSE,1,3.99,FALSE
515,Born To Die,,2011,EBOOK,9.78142E+12,"Crime, Fiction, Mystery & Detective, Police Procedural, Romance, Suspense, Suspense, Thrillers",Zebra Books,Lisa Jackson,,FALSE,1,0.99,FALSE
516,The Alvarez & Pescoli Series,,2019,EBOOK,9.78142E+12,"Crime, Fiction, Mystery & Detective, Police Procedural, Suspense, Thrillers",Kensington,Lisa Jackson,,FALSE,1,1.49,FALSE
