rank,title,titleTitle,year,kind,isbn,genres,publisher,primaryPerson,rating,parentalAdvisory,circs,price,kids mode
349,Cold Tangerines,,2009,EBOOK,9.78031E+12,"Biography & Autobiography, Christian Living, Essays, Religion, Religious, Spiritual Growth",Zondervan,Shauna Niequist,,FALSE,1,2.09,FALSE
350,Last Light,,2009,EBOOK,9.78031E+12,"Apocalyptic & Post-apocalyptic, Christian, Fiction, Science Fiction, Suspense, Suspense, Thrillers",Zondervan,Terri Blackstock,,FALSE,1,1.99,FALSE
351,Sheets,,2018,COMIC,9.78155E+12,"Children's, Fantasy",Lion Forge Comics,Brenna Thummler,E,FALSE,1,1.29,TRUE
352,Part 1 - The 1860s,Victorian Slum House,2016,TELEVISION,,"History, Home & Lifestyle",PBS,Dr. Michael Mosley,TVPG,FALSE,1,1.49,FALSE
353,"Girl, Wash Your Face",,2018,EBOOK,9.7814E+12,"Christian Living, Family & Relationships, Motivational & Inspirational, Personal Growth, Religion, Self-help, Women's Interests",Thomas Nelson,Rachel Hollis,,FALSE,1,2.49,FALSE
354,The Bell Jar,,2016,AUDIOBOOK,9.78006E+12,Classics,HarperAudio,Sylvia Plath,,FALSE,1,2.99,FALSE
355,The Simple Truth,,2015,AUDIOBOOK,9.78189E+12,Inspirational,"Eckhart Teachings, Inc.",Eckhart Tolle,,FALSE,1,0.69,FALSE
356,"Yoga Mama, Yoga Baby",,2013,AUDIOBOOK,9.78162E+12,Health & Fitness,Sounds True,Margo Shapiro Bachman,,FALSE,1,1.29,FALSE
357,The Colonial Post-Captain,,2018,AUDIOBOOK,9.78198E+12,History,Tantor Audio,Chris Durbin,,FALSE,1,2.44,FALSE
358,White Privilege,,2018,EBOOK,9.78168E+12,"History, Juvenile Nonfiction, People & Places, Prejudice & Racism, Social Topics, United States, United States",ABDO,M. T. Blakemore,,FALSE,1,2.49,TRUE
359,First Flight,,2009,MOVIE,,Family,Questar,Noriko Carroll,NRC,FALSE,1,1.49,TRUE
360,The Darkest Minds,,2018,EBOOK,9.78137E+12,"Dystopian, Fantasy, Romance, Young Adult Fiction",Disney Book Group,Alexandra Bracken,,FALSE,1,1.49,FALSE
361,Go Set a Watchman,,2015,EBOOK,9.78006E+12,"Classics, Fiction, Literary, Small Town & Rural",HarperCollins Publishers,Harper Lee,,FALSE,1,1.89,FALSE
362,"Girl, Stop Apologizing",,2019,AUDIOBOOK,9.7814E+12,Self Help,HarperCollins Leadership,Rachel Hollis,,FALSE,1,2.99,FALSE
363,"Girl, Stop Apologizing",,2019,AUDIOBOOK,9.7814E+12,Self Help,HarperCollins Leadership,Rachel Hollis,,FALSE,1,3.99,FALSE
364,Ferrari vs. Lamborghini,,2014,EBOOK,9.78148E+12,"Cars & Trucks, Juvenile Nonfiction, Transportation","The Rosen Publishing Group, Inc",Colin Crum,,FALSE,1,0.99,TRUE
365,Bass Fishing,,2012,EBOOK,9.78145E+12,"Camping & Outdoor Activities, Juvenile Nonfiction, Sports & Recreation","The Rosen Publishing Group, Inc",Simone Payment,,FALSE,1,1.34,TRUE
366,Alfa Romeo vs. Maserati,,2014,EBOOK,9.78148E+12,"Cars & Trucks, Juvenile Nonfiction, Transportation","The Rosen Publishing Group, Inc",Colin Crum,,FALSE,1,0.99,TRUE
367,The Color of Compromise,,2019,AUDIOBOOK,9.78031E+12,Religious,Zondervan,Jemar Tisby,,FALSE,1,2.99,FALSE
368,Spiritual Gifts,,2018,AUDIOBOOK,9.78155E+12,Religious,christianaudio.com,Thomas R. Schreiner,,FALSE,1,1.44,FALSE
369,The Iron Flower,,2018,AUDIOBOOK,9.78149E+12,Teen,Harlequin Audio,Laurie Forest,,FALSE,1,1.99,FALSE
370,Bride and Prejudice,,2005,MOVIE,,"Comedy, Musicals, Romance",Miramax,Aishwarya Rai Bachchan,PG13,FALSE,1,2.98,FALSE
371,Scary Movie,,2000,MOVIE,,"Comedy, Horror",Miramax,Anna Faris,R,FALSE,1,2.98,FALSE
372,Good Will Hunting,,1998,MOVIE,,Drama,Miramax,Matt Damon,R,FALSE,1,2.98,FALSE
373,Zoom,,2006,MOVIE,,"Action & Adventure, Family",Revolution Studios,Tim Allen,PG,FALSE,1,2.99,TRUE
374,The Black Witch,,2017,EBOOK,9.78149E+12,"Boarding School & Prep School, Dark Fantasy, Epic, Fantasy, School & Education, Young Adult Fiction",Harlequin,Laurie Forest,,FALSE,1,1.69,FALSE
375,The Awakening,,2017,EBOOK,9.78146E+12,"Fiction, Ghost, Mystery & Detective, Romance, Suspense, Suspense, Thrillers",MIRA Books,Amanda Stevens,,FALSE,1,1.69,FALSE
376,When Secrets Strike,,2015,EBOOK,9.78146E+12,"Cozy, Fiction, Mystery & Detective, Romance, Suspense, Suspense, Thrillers",HQN Books,Marta Perry,,FALSE,1,1.34,FALSE
377,The Girls of Mischief Bay,,2015,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance, Women",MIRA Books,Susan Mallery,,FALSE,1,2.19,FALSE
378,The Long Road Home,,2017,EBOOK,9.78149E+12,"Contemporary, Fiction, Romance, Women",MIRA Books,Mary Alice Monroe,,FALSE,1,1.69,FALSE
379,There's Always Plan B,,2015,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",HQN Books,Susan Mallery,,FALSE,1,1.19,FALSE
380,99 Percent Mine,,2019,AUDIOBOOK,9.78006E+12,Romance,HarperAudio,Sally Thorne,,FALSE,1,3.99,FALSE
381,An Act of Villainy,,2018,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Ashley Weaver,,FALSE,1,2.99,FALSE
382,Before She Knew Him,,2019,AUDIOBOOK,9.78006E+12,Mystery,HarperAudio,Peter Swanson,,FALSE,1,2.99,FALSE
383,The Binding,,2019,AUDIOBOOK,9.78006E+12,Romance,HarperAudio,Bridget Collins,,FALSE,1,3.99,FALSE
384,Disney Magical Musical Passport,,2018,MUSIC,,Children's,Walt Disney Records,Various Artists,,FALSE,1,1.49,TRUE
385,Stop Doing That Sh*t,,2019,AUDIOBOOK,9.78006E+12,Self Help,HarperAudio,Gary John Bishop,,FALSE,1,3.99,FALSE
386,Exposed,,2019,AUDIOBOOK,9.78154E+12,Romance,Blackstone Publishing / Urban Audiobooks,Anna J.,,FALSE,1,2.49,FALSE
387,The 7 1/2 Deaths of Evelyn Hardcastle,,2018,EBOOK,9.78149E+12,"Fiction, Historical, Literary, Occult & Supernatural, Thrillers",Sourcebooks Inc,Stuart Turton,,FALSE,1,1.29,FALSE
388,Kate and Leopold,,2018,MOVIE,,"Comedy, Romance, Sci-Fi & Fantasy",Miramax,Hugh Jackman,PG13,FALSE,1,2.98,FALSE
389,Scary Movie 2,,2018,MOVIE,,"Comedy, Horror",Miramax,Anna Faris,R,FALSE,1,2.98,FALSE
390,Captain Underpants and the Perilous Plot of Professor Poopypants,,2018,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Dav Pilkey,,FALSE,1,0.69,TRUE
391,The Sound of Music Live,,2015,MOVIE,,Family,Cinedigm,Kara Tointon,NRC,FALSE,1,2.99,TRUE
392,Extinction War,,2017,EBOOK,9.78032E+12,"Action & Adventure, Apocalyptic & Post-apocalyptic, Dystopian, Fiction, Military, Military, Science Fiction, Thrillers",Orbit,Nicholas S. Smith,,FALSE,1,1.69,FALSE
393,The Gift of Adult ADD,,2008,EBOOK,9.78161E+12,Self-help,New Harbinger Publications,Lara Honos-Webb,,FALSE,1,0.84,FALSE
394,Writing to Awaken,,2017,EBOOK,9.78163E+12,"Body, Mind & Spirit, Creativity, Inspiration & Personal Growth, Language Arts & Disciplines, Religion, Self-help, Spiritual, Spirituality, Writing",New Harbinger Publications,Mark Matousek,,FALSE,1,1.49,FALSE
395,ACT with Love,,2009,EBOOK,9.78161E+12,"Family & Relationships, Marriage & Long Term Relationships",New Harbinger Publications,Russ Harris,,FALSE,1,1.69,FALSE
396,Adult Children of Emotionally Immature Parents,,2015,EBOOK,9.78163E+12,"Dysfunctional Families, Family & Relationships, Interpersonal Relations, Parent & Adult Child, Parenting, Personal Growth, Psychology, Self-help",New Harbinger Publications,Lindsay C. Gibson,,FALSE,1,0.74,FALSE
397,Emotional Intelligence For Dummies,,2018,AUDIOBOOK,9.78147E+12,Self Help,Gildan Media,"Steven J. Stein, PhD",,FALSE,1,2.44,FALSE
398,Why Baseball Matters,,2018,AUDIOBOOK,9.78198E+12,Sports,Tantor Audio,Susan Jacoby,,FALSE,1,1.64,FALSE
399,Seeing Red,,2018,AUDIOBOOK,9.78134E+12,Children's,Scholastic,Sarah Mlynowski,,FALSE,1,1.29,TRUE
400,Surprise Delivery,,2014,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",HQN Books,Susan Mallery,,FALSE,1,1.19,FALSE
401,The Visitor,,2016,EBOOK,9.78146E+12,"Fiction, Ghost, Suspense, Thrillers",MIRA Books,Amanda Stevens,,FALSE,1,1.34,FALSE
402,A Radical Guide for Women with ADHD,,2019,EBOOK,9.78168E+12,"Attention-deficit Disorder (add-adhd), Attention Deficit Disorder (add-adhd), Family & Relationships, Health & Fitness, Psychology, Psychopathology, Women's Health",New Harbinger Publications,"Sari Solden, MS, LMFT",,FALSE,1,1.69,FALSE
403,Angel's Peak,,2014,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",MIRA Books,Robyn Carr,,FALSE,1,1.54,FALSE
404,The Magnetic Girl,,2019,AUDIOBOOK,9.78198E+12,Sci-Fi & Fantasy,Blackstone Publishing,Jessica Handler,,FALSE,1,2.49,FALSE
405,A Plant-Based Life,,2016,EBOOK,9.78081E+12,"Cooking, Diet & Nutrition, Health & Fitness, Natural Foods, Nutrition, Specific Ingredients, Vegetarian",AMACOM,Micaela Cook Karlsen,,FALSE,1,2.09,FALSE
406,Dream Mender,,2015,EBOOK,9.78146E+12,"Contemporary, Fiction, Romance",MIRA Books,Sherryl Woods,,FALSE,1,1.19,FALSE
407,You're Not Crazy - You're Codependent,,2018,AUDIOBOOK,9.78198E+12,Self Help,Tantor Audio,Jeanette Elisabeth Menter,,FALSE,1,1.64,FALSE
408,Teenage Mutant Ninja Turtles/Ghostbusters II,,2017,COMIC,9.78168E+12,"Action & Adventure, Children's, Horror, Media Tie-In",IDW Publishing,Erik Burnham,E,FALSE,1,0.99,TRUE
409,The House of Spirits,,1994,MOVIE,,"Drama, Romance",Miramax,Meryl Streep,R,FALSE,1,2.98,FALSE
410,Wicked Autumn,,2018,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",G. M. Malliet,,FALSE,1,2.99,FALSE
411,Sweet Magnolias Collection Volume 1,,2017,EBOOK,9.78149E+12,"Contemporary, Fiction, Romance, Women",MIRA Books,Sherryl Woods,,FALSE,1,2.04,FALSE
412,Mayhem,,2018,AUDIOBOOK,9.78147E+12,Horror,W F Howes,Sarah Pinborough,,FALSE,1,2.14,FALSE
413,The Sinner,,2016,EBOOK,9.78146E+12,"Fiction, Ghost, Suspense, Thrillers",MIRA Books,Amanda Stevens,,FALSE,1,1.69,FALSE
414,"Vermeer, Beyond Time",,2017,MOVIE,,Biography,PBS,,NRC,FALSE,1,1.99,FALSE
415,The Lady From the Black Lagoon,,2019,AUDIOBOOK,9.78149E+12,Biography,Harlequin Audio,Mallory O'Meara,,FALSE,1,3.99,FALSE
416,The Woman in the Lake,,2019,AUDIOBOOK,9.78149E+12,Drama,Harlequin Audio,Nicola Cornick,,FALSE,1,2.99,FALSE
417,A Virgin River Christmas,,2018,EBOOK,9.78149E+12,"Contemporary, Fiction, Holiday, Romance, Small Town & Rural",MIRA Books,Robyn Carr,,FALSE,1,1.69,FALSE
418,Lulu's Café,,2019,EBOOK,9.7815E+12,"Christian, Contemporary, Fiction, Romance, Women","Tyndale House Publishers, Inc.",T. I. Lowe,,FALSE,1,0.34,FALSE
419,What's Beyond Mindfulness?,,2019,AUDIOBOOK,9.78197E+12,"Religious, Self Help","Dreamscape Media, LLC",Stephen Fulder,,FALSE,1,2.99,FALSE
420,Spider-Man: Into the Spider-Verse,,2018,MUSIC,,Soundtrack,"Republic Records, a division of UMG Recordings, Inc.",Various Artists,,FALSE,1,1.49,FALSE
421,Batman Vol. 8: Cold Days,,2018,COMIC,9.7814E+12,"Action & Adventure, Crime, Media Tie-In, Superhero, Teen",DC Comics,Tom King,T,FALSE,1,2.49,FALSE
422,Avengers By Brian Michael Bendis Vol. 1,,2018,COMIC,9.78079E+12,"Action & Adventure, Media Tie-In, Superhero, Teen",Marvel Entertainment,Brian Michael Bendis,T,FALSE,1,1.14,FALSE
423,The Only Woman in the Room,,2019,EBOOK,9.78149E+12,"Biographical, Fiction, Literary, Women",Sourcebooks Inc,Marie Benedict,,FALSE,1,1.29,FALSE
424,Earth Magic,,2003,EBOOK,9.78163E+12,"Body, Mind & Spirit, Esp (clairvoyance, Precognition, Telepathy), Parapsychology, Religion, Wicca, Witchcraft",Red Wheel Weiser,Marion Weinstein,,FALSE,1,1.79,FALSE
425,An Unfinished Life,,2005,MOVIE,,"Drama, Romance",Miramax,Jennifer Lopez,PG13,FALSE,1,2.98,FALSE
426,"Stephen King, American Master",,2018,EBOOK,9.78168E+12,"Books & Reading, Horror & Supernatural, Literary Criticism, Reference, Trivia",Permuted Press,Stephen Spignesi,,FALSE,1,0.49,FALSE
427,On the Road and Off the Record with Leonard Bernstein,,2019,AUDIOBOOK,9.78198E+12,"Biography, Living",Tantor Audio,Charlie Harmon,,FALSE,1,2.14,FALSE
428,Forever My Hero,,2019,AUDIOBOOK,9.78198E+12,Romance,Tantor Audio,Sharon Sala,,FALSE,1,2.14,FALSE
429,A Ghostly Undertaking,,2015,EBOOK,9.78006E+12,"Cozy, Fiction, Ghost, Mystery & Detective, Women Sleuths",HarperCollins Publishers,Tonya Kappes,,FALSE,1,1.14,FALSE
430,Colony Mars,,2017,AUDIOBOOK,9.78199E+12,Sci-Fi & Fantasy,Findaway Voices,Gerald M. Kilby,,FALSE,1,2.69,FALSE
431,Quake,,2015,EBOOK,9.78006E+12,"Action & Adventure, Dystopian, Friendship, Social Themes, Young Adult Fiction",HarperCollins Publishers,Patrick Carman,,FALSE,1,1.49,FALSE
432,Locke & Key Vol. 5: Clockworks,,2012,COMIC,9.78168E+12,"Horror, Mystery",IDW Publishing,Joe Hill,M,FALSE,1,0.99,FALSE
433,The Kind Worth Killing,,2015,EBOOK,9.78006E+12,"Fiction, Literary, Suspense, Thrillers",HarperCollins Publishers,Peter Swanson,,FALSE,1,1.79,FALSE
434,Revenge,,2019,EBOOK,9.78146E+12,"Vampires, Young Adult Fiction",Orca Book Publishers,Arthur Slade,,FALSE,1,0.49,FALSE
435,Betrayal,,2019,EBOOK,9.78146E+12,"Dark Fantasy, Fantasy, Vampires, Young Adult Fiction",Orca Book Publishers,Arthur Slade,,FALSE,1,0.49,FALSE
436,A Murderous Affair,,2019,AUDIOBOOK,9.78198E+12,Mystery,Tantor Audio,Leighann Dobbs,,FALSE,1,1.64,FALSE
437,Double Tap,,2019,AUDIOBOOK,9.78198E+12,Romance,Tantor Audio,Lani Lynn Vale,,FALSE,1,1.64,FALSE
438,It Happens,,2019,AUDIOBOOK,9.78198E+12,Romance,Tantor Audio,Lani Lynn Vale,,FALSE,1,1.64,FALSE
439,How to Catch a Unicorn,,2019,AUDIOBOOK,9.78197E+12,"Children's, Sci-Fi & Fantasy","Dreamscape Media, LLC",Adam Wallace,,FALSE,1,1.99,TRUE
440,Revenge of the Wrought-Iron Flamingos,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Donna Andrews,,FALSE,1,2.99,FALSE
441,The Best American Mystery Stories 2015,,2015,EBOOK,9.78054E+12,"Anthologies (multiple Authors), Fiction, Mystery & Detective",HMH Books,Various Authors,,FALSE,1,0.74,FALSE
442,Resilience,,2015,EBOOK,9.78054E+12,"Motivational & Inspirational, Personal Growth, Self-help",HMH Books,Eric Greitens,,FALSE,1,0.79,FALSE
443,The Hunted,,2019,EBOOK,9.78146E+12,"Black Comedy, Dark Fantasy, Fantasy, Humorous, Vampires, Young Adult Fiction",Orca Book Publishers,Arthur Slade,,FALSE,1,0.49,FALSE
444,Dare to Love,,2014,EBOOK,9.78099E+12,"Contemporary, Fiction, Romance","CP Publishing, LLC",Carly Phillips,,FALSE,1,0.69,FALSE
445,Ninja Kid,,2019,AUDIOBOOK,9.78134E+12,"Children's, Comedy",Scholastic,Anh Do,,FALSE,1,0.69,TRUE
446,The Big History of Civilizations,,2016,AUDIOBOOK,9.78168E+12,History,The Great Courses,Craig G. Benjamin,,FALSE,1,3.99,FALSE
447,The End of Policing,,2019,AUDIOBOOK,9.78198E+12,Nonfiction,Tantor Audio,Alex S. Vitale,,FALSE,1,1.84,FALSE
448,A Study in Scarlet,,2019,AUDIOBOOK,9.78197E+12,"Classics, Mystery","Dreamscape Media, LLC",Sir Arthur Conan Doyle,,FALSE,1,2.99,FALSE
449,The Accident,,2019,EBOOK,9.78065E+12,"Crime, Domestic, Fiction, Psychological, Psychological, Thrillers",The Last Word,Natalie Barelli,,FALSE,1,1.29,FALSE
450,Missing Molly,,2018,EBOOK,9.78065E+12,"Crime, Domestic, Fiction, Psychological, Psychological, Thrillers",The Last Word,Natalie Barelli,,FALSE,1,1.29,FALSE
451,Spill the Beans,,2019,AUDIOBOOK,9.78134E+12,"Children's, Sci-Fi & Fantasy",Scholastic,Sarah Mlynowski,,FALSE,1,1.29,TRUE
452,The Perfect Wife,,2018,EBOOK,9.78164E+12,"Fiction, Mystery & Detective, Psychological, Suspense, Thrillers",Lukeman Literary,Blake Pierce,,FALSE,1,0.49,FALSE
453,The Perfect Block,,2018,EBOOK,9.78164E+12,"Fiction, Mystery & Detective, Psychological, Suspense, Thrillers",Lukeman Literary,Blake Pierce,,FALSE,1,0.49,FALSE
454,Out of the Shadows,,2019,AUDIOBOOK,9.78006E+12,"Sci-Fi & Fantasy, Teen",HarperCollins,Pittacus Lore,,FALSE,1,3.99,FALSE
455,Dixie Diva Blues,,2011,EBOOK,9.78161E+12,"Fiction, Mystery & Detective, Women, Women Sleuths",BelleBooks Inc.,Virginia Brown,,FALSE,1,0.49,FALSE
456,Storm and Fury,,2019,AUDIOBOOK,9.78149E+12,"Sci-Fi & Fantasy, Teen",Harlequin Audio,Jennifer L. Armentrout,,FALSE,1,2.99,FALSE
457,How the Crayons Saved the Rainbow,,2016,EBOOK,9.78151E+12,"Colors, Concepts, Friendship, Humorous Stories, Imagination & Play, Juvenile Fiction, Social Themes",Sky Pony,Monica Sweeney,,FALSE,1,1.29,TRUE
458,"The Heroes of Olympus, Book Two: The Son of Neptune",,2017,COMIC,9.78148E+12,"Children's, Fantasy",Disney Book Group,Rick Riordan,E,FALSE,1,1.49,TRUE
459,Aladdin,,2019,EBOOK,9.78137E+12,"Action & Adventure, Fairy Tales & Folklore, Juvenile Fiction, Media Tie-in",Disney Book Group,Aisha Saeed,,FALSE,1,1.99,TRUE
460,Big Nate: Payback Time!,,2019,COMIC,9.78152E+12,,Andrews McMeel,Lincoln Peirce,,FALSE,1,0.49,TRUE
461,100 Words of Affirmation Your Husband Needs to Hear,,2019,EBOOK,9.78149E+12,"Christian Living, Family & Relationships, Family & Relationships, Love & Marriage, Marriage & Long Term Relationships, Religion",Baker Publishing Group,Lisa Jacobson,,FALSE,1,0.64,FALSE
462,Episode 4,Death in Paradise - Season 3,2014,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
463,Episode 5,Death in Paradise - Season 3,2014,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
464,Episode 6,Death in Paradise - Season 3,2014,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
465,Episode 8,Death in Paradise - Season 3,2014,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
466,Episode 7,Death in Paradise - Season 3,2014,TELEVISION,,"Drama, Mystery",BBC Studios,Ben Miller,TVPG,FALSE,1,1.49,FALSE
467,The Evening Spider,,2016,EBOOK,9.78006E+12,"Fiction, Ghost, Historical, Suspense, Thrillers",HarperCollins Publishers,Emily Arsenault,,FALSE,1,2.69,FALSE
468,A Gift from Earth,,2019,AUDIOBOOK,9.78198E+12,Sci-Fi & Fantasy,Blackstone Publishing,Larry Niven,,FALSE,1,2.49,FALSE
469,Flight of the Raven,,2019,AUDIOBOOK,9.78162E+12,"Christian Fiction, Sci-Fi & Fantasy",Oasis Audio,Morgan L. Busse,,FALSE,1,2.29,FALSE
470,The Most Magnificent Thing,,2019,MOVIE,,"Action & Adventure, Children's",Nelvana,Whoopi Goldberg,NRC,FALSE,1,2.99,TRUE
471,The Art of Letting Go,,2010,AUDIOBOOK,9.7816E+12,Inspirational,Sounds True,Richard Rohr,,FALSE,1,1.49,FALSE
472,Five Dark Fates,,2019,AUDIOBOOK,9.78006E+12,"Sci-Fi & Fantasy, Teen",Quill Tree Books,Kendare Blake,,FALSE,1,3.99,FALSE
473,Dream Angus,,2012,EBOOK,9.7808E+12,"Fairy Tales, Folk Tales, Legends & Mythology, Fiction, Literary, Short Stories (single Author)",Grove Atlantic,Alexander McCall Smith,,FALSE,1,1.45,FALSE
474,A Beautiful Corpse,,2019,AUDIOBOOK,9.78125E+12,Mystery,Macmillan Audio,Christi Daugherty,,FALSE,1,3.99,FALSE
475,Patsy,,2019,AUDIOBOOK,9.78168E+12,Fiction,HighBridge,Nicole Dennis-Benn,,FALSE,1,2.84,FALSE
476,The Founding Myth,,2019,AUDIOBOOK,9.78152E+12,"History, Religious",Tantor Audio,Andrew L. Seidel,,FALSE,1,2.44,FALSE
477,Never Split the Difference,,2016,EBOOK,9.78006E+12,"Business Communication, Business & Economics, Negotiating",HarperCollins Publishers,Chris Voss,,FALSE,1,3.49,FALSE
478,Blood Flag,,2016,EBOOK,9.78006E+12,"Action & Adventure, Fiction, Legal, Thrillers",HarperCollins Publishers,Steve Martini,,FALSE,1,1.79,FALSE
479,"Thirteen Doorways, Wolves Behind Them All",,2019,AUDIOBOOK,9.78006E+12,"Sci-Fi & Fantasy, Teen",Balzer + Bray,Laura Ruby,,FALSE,1,2.99,FALSE
480,The Book Supremacy,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Kate Carlisle,,FALSE,1,2.99,FALSE
481,Cold Hearted,,2016,AUDIOBOOK,9.78199E+12,"Mystery, Romance",Findaway Voices,Toni Anderson,,FALSE,1,1.99,FALSE
482,Her Sanctuary,,2017,AUDIOBOOK,9.78199E+12,Romance,Findaway Voices,Toni Anderson,,FALSE,1,1.69,FALSE
483,Woke Church,,2019,AUDIOBOOK,9.78155E+12,"Christian Living, Christian Non-Fiction",christianaudio.com,Eric Mason,,FALSE,1,1.64,FALSE
484,Beautifully Broken Life,,2019,AUDIOBOOK,9.78152E+12,Romance,Tantor Audio,Catherine Cowles,,FALSE,1,2.14,FALSE
485,Watchmen (2019 Edition),,2019,COMIC,9.78178E+12,"Action & Adventure, Media Tie-In, Mystery, Teen",DC Comics,Alan Moore,PA,FALSE,1,2.49,FALSE
486,Spell Found,,2016,AUDIOBOOK,9.78199E+12,Mystery,Findaway Voices,Leighann Dobbs,,FALSE,1,1.49,FALSE
487,Duty or Desire,,2019,AUDIOBOOK,9.78149E+12,Romance,Harlequin Audio,Brenda Jackson,,FALSE,1,3.99,FALSE
488,Chasing Vines,,2020,EBOOK,9.7815E+12,"Christian Living, Christian Ministry, Discipleship, Religion, Spiritual Growth, Theology","Tyndale House Publishers, Inc.",Beth Moore,,FALSE,1,1.34,FALSE
489,Room,,2016,MOVIE,,"Drama, Suspense / Thriller",A24,Brie Larson,R,FALSE,1,1.98,FALSE
490,Extreme Weight Loss Hypnosis for Women,,2019,AUDIOBOOK,9.78198E+12,Nonfiction,Author's Republic,Mindfulness Training,,FALSE,1,0.69,FALSE
491,"Red, White & Royal Blue",,2019,AUDIOBOOK,9.78125E+12,"Comedy, Romance",Macmillan Audio,Casey McQuiston,,FALSE,1,3.99,FALSE
492,The Moment of Lift,,2019,AUDIOBOOK,9.78125E+12,Biography,Macmillan Audio,Melinda Gates,,FALSE,1,3.99,FALSE
493,I Know Who You Are,,2019,AUDIOBOOK,9.78125E+12,Horror,Macmillan Audio,Alice Feeney,,FALSE,1,3.99,FALSE
494,The Unpassing,,2019,AUDIOBOOK,9.78125E+12,Fiction,Macmillan Audio,Chia-Chia Lin,,FALSE,1,3.99,FALSE
495,Legion,,2018,AUDIOBOOK,9.78125E+12,Sci-Fi & Fantasy,Macmillan Audio,Brandon Sanderson,,FALSE,1,3.99,FALSE
496,Afraid to Die,,2011,EBOOK,9.78142E+12,"Fiction, Mystery & Detective, Romance, Suspense, Suspense, Thrillers, Women Sleuths",Zebra Books,Lisa Jackson,,FALSE,1,0.99,FALSE
497,On the Road with Saint Augustine,,2019,AUDIOBOOK,9.78155E+12,Christian Living,christianaudio.com,James K. A. Smith,,FALSE,1,1.84,FALSE
498,Minecraft Vol. 1,,2019,COMIC,9.78151E+12,"Action & Adventure, Children's, Media Tie-In",Dark Horse Comics,Sfe M.,E,FALSE,1,0.34,TRUE
499,Buckhorn,,2018,EBOOK,9.78079E+12,"Action & Adventure, Fiction, Historical, Westerns",Pinnacle Books,William W. Johnstone,,FALSE,1,0.99,FALSE
500,Ready to Die,,2012,EBOOK,9.78142E+12,"Fiction, Mystery & Detective, Romance, Suspense, Suspense, Thrillers, Women Sleuths",Zebra Books,Lisa Jackson,,FALSE,1,0.99,FALSE
501,The Wives We Play,,2018,EBOOK,9.7815E+12,"African American, Crime, Fiction, Romance, Suspense, Thrillers, Women",Kensington Books,Briana Cole,,FALSE,1,0.49,FALSE
502,The Dark Angel,,2018,EBOOK,9.78054E+12,"Amateur Sleuth, Fiction, Mystery & Detective, Police Procedural, Women Sleuths",HMH Books,Elly Griffiths,,FALSE,1,0.74,FALSE
503,Out of the Embers,,2020,EBOOK,9.78149E+12,"Christian, Fiction, Historical, Historical, Romance, Romance",Baker Publishing Group,Amanda Cabot,,FALSE,1,0.79,FALSE
504,ABBA,,2019,MOVIE,,Documentary,Entertain Me Publishing LTD,Paul Gambaccini,NRT,FALSE,1,1.99,FALSE
505,Quest for the Spear,,2005,MOVIE,,"Action & Adventure, Sci-Fi & Fantasy",Electric Entertainment,Noah Wyle,NRC,FALSE,1,1.99,FALSE
506,Spider-Man: The Darkest Hours,,2019,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
507,The Green Ember,,2019,AUDIOBOOK,9.781E+12,"Children's, Christian Fiction",Story Warren Books,S. D. Smith,,FALSE,1,1.69,TRUE
508,Lover,,2019,MUSIC,,Pop,Taylor Swift,Taylor Swift,,FALSE,1,1.49,FALSE
509,Life After Beth,,2014,MOVIE,,"Comedy, Horror",A24,Aubrey Plaza,R,FALSE,1,1.98,FALSE
510,Uneasy Lies the Crown,,2018,AUDIOBOOK,9.78125E+12,Mystery,Macmillan Audio,Tasha Alexander,,FALSE,1,3.99,FALSE
511,The Persian Always Meows Twice,,2019,AUDIOBOOK,9.78197E+12,Mystery,"Dreamscape Media, LLC",Eileen Watkins,,FALSE,1,2.99,FALSE
512,Civil War,,2019,AUDIOBOOK,9.78197E+12,"Action & Adventure, Sci-Fi & Fantasy",Marvel,Marvel,,FALSE,1,2.99,FALSE
513,A Closed and Common Orbit,,2016,EBOOK,9.78006E+12,"Action & Adventure, Alien Contact, Fiction, Science Fiction, Space Opera",HarperCollins,Becky Chambers,,FALSE,1,2.14,FALSE
